game_id,patch,league,team1,team2,winner,team1_picks,team2_picks,team1_bans,team2_bans
LOLTMNT06_95297,15.01,NLC,Blue,Red,Red,"['Corki', 'Azir', 'Renekton', 'Jarvan IV', 'Nautilus']","['Varus', ""K'Sante"", 'Vi', 'Syndra', 'Braum']","['Aurora', 'Viktor', 'Maokai', 'Ahri', 'LeBlanc']","['Skarner', 'Wukong', 'Ivern', 'Sejuani', 'Viego']"
LOLTMNT03_184504,15.01,LCKC,Blue,Red,Blue,"['Corki', 'Zyra', 'Renekton', 'Cassiopeia', 'Nautilus']","['Nocturne', 'Aurora', 'Rakan', 'Ezreal', 'Jayce']","[""K'Sante"", 'Rumble', 'Varus', 'Jax', ""Kai'Sa""]","['Kalista', 'Skarner', 'Ambessa', 'Rell', 'Poppy']"
LOLTMNT03_185405,15.01,LCKC,Blue,Red,Blue,"['Rumble', 'Vi', 'Yone', 'Ezreal', 'Leona']","['Ambessa', 'Sejuani', 'Azir', 'Corki', 'Rell']","['Zyra', 'Galio', ""K'Sante"", 'Miss Fortune', 'Kalista']","['Skarner', 'Nocturne', 'Ashe', nan, 'Varus']"
LOLTMNT03_184518,15.01,LCKC,Blue,Red,Red,"['Varus', 'Orianna', 'Xin Zhao', 'Nautilus', 'Maokai']","['Viktor', 'Wukong', 'Jax', ""Kai'Sa"", 'Taric']","['Nocturne', 'Kalista', ""K'Sante"", 'Rakan', 'Ashe']","['Zyra', 'Galio', 'Skarner', 'Jayce', 'Udyr']"
LOLTMNT03_184519,15.01,LCKC,Blue,Red,Blue,"['Ashe', 'Viktor', 'Viego', 'Braum', 'Maokai']","['Jax', 'Sejuani', 'Jhin', 'Azir', 'Rell']","['Rumble', ""K'Sante"", 'Varus', 'Yone', 'Akali']","['Kalista', 'Skarner', 'Ambessa', 'Gragas', 'Renata Glasc']"
LOLTMNT03_185467,15.01,LCK,Blue,Red,Blue,"['Ashe', 'Nidalee', 'Leona', 'Renekton', 'Hwei']","['Corki', 'Zyra', 'Caitlyn', 'Ambessa', 'Bard']","['Yone', 'Varus', 'Vi', 'Rell', 'Poppy']","[""K'Sante"", 'Skarner', 'Kalista', 'Jayce', 'Azir']"
LOLTMNT03_184583,15.01,LCK,Blue,Red,Red,"['Vi', 'Aurora', 'Rakan', 'Tristana', 'Ornn']","['Jayce', 'Xin Zhao', 'Galio', 'Jinx', 'Lulu']","[""K'Sante"", 'Poppy', 'Varus', 'Xayah', 'Ezreal']","['Skarner', 'Yone', 'Kalista', 'Miss Fortune', 'Jhin']"
11720-11720_game_1,15.01,LPL,Blue,Red,Red,"['Rumble', 'Viktor', 'Varus', 'Rell', 'Viego']","['Corki', 'Zyra', ""K'Sante"", 'Miss Fortune', 'Alistar']","['Kalista', 'Vi', 'Galio', 'Leona', 'Yone']","['Ashe', 'Skarner', 'Nocturne', 'Xin Zhao', 'Wukong']"
11720-11720_game_2,15.01,LPL,Blue,Red,Red,"['Aurora', 'Ambessa', 'Xin Zhao', 'Poppy', 'Xayah']","['Jayce', 'Vi', 'Ezreal', 'Leona', 'Vladimir']","['Kalista', 'Caitlyn', 'Ashe', 'Braum', 'Taliyah']","['Skarner', 'Nocturne', 'Wukong', 'Rakan', ""Kai'Sa""]"
LOLTMNT03_184622,15.01,LCK,Blue,Red,Blue,"['Kalista', 'Sejuani', 'Rumble', 'Elise', 'Smolder']","['Ambessa', 'Renata Glasc', 'Aurora', 'Varus', 'Nocturne']","[""K'Sante"", 'Yone', 'Vi', 'Draven', 'Xin Zhao']","['Corki', 'Skarner', 'Neeko', 'Blitzcrank', 'Jayce']"
LOLTMNT03_185513,15.01,LCP,Blue,Red,Red,"['Varus', 'Sejuani', 'Yone', 'Nautilus', 'Jax']","['Jayce', 'Zyra', 'Miss Fortune', 'Rakan', 'Renekton']","['Nocturne', ""K'Sante"", 'Corki', 'Rell', 'Poppy']","['Ashe', 'Skarner', 'Rumble', 'Ambessa', 'Leona']"
11720-11720_game_3,15.01,LPL,Blue,Red,Red,"['Ashe', 'Lee Sin', 'Braum', 'Gangplank', 'Taliyah']","['Wukong', 'Jhin', 'Rakan', 'Gnar', 'Swain']","['Caitlyn', 'Kalista', 'Sejuani', 'Sylas', 'Jax']","['Ambessa', 'Skarner', 'Nocturne', 'LeBlanc', 'Renekton']"
LOLTMNT03_184660,15.01,LCK,Blue,Red,Red,"['Corki', 'Zyra', 'Leona', 'Jax', 'Ezreal']","['Maokai', 'Azir', 'Ashe', 'Rell', 'Gangplank']","[""K'Sante"", 'Jayce', 'Viktor', 'Braum', 'Nautilus']","['Skarner', 'Vi', 'Renekton', 'Yone', 'Miss Fortune']"
LOLTMNT03_185549,15.01,LCP,Blue,Red,Blue,"[""K'Sante"", 'Xin Zhao', 'Viktor', ""Kai'Sa"", 'Alistar']","['Ezreal', 'Poppy', 'Orianna', 'Lee Sin', 'Ambessa']","['Nocturne', 'Corki', 'Aurora', 'Viego', 'Wukong']","['Ashe', 'Vi', 'Skarner', 'Caitlyn', 'Leona']"
LOLTMNT03_184704,15.01,LCP,Blue,Red,Red,"['Nocturne', 'Jhin', 'Rell', 'Sion', 'Hwei']","['Caitlyn', 'Wukong', 'Braum', 'Gragas', 'Taliyah']","['Vi', 'Rumble', 'Skarner', 'Azir', 'Ahri']","['Corki', 'Aurora', 'Ashe', 'Akali', 'Gnar']"
LOLTMNT03_185634,15.01,LCP,Blue,Red,Red,"['Corki', 'Rumble', 'Wukong', 'Jhin', 'Leona']","[""K'Sante"", 'Caitlyn', 'Lux', 'Galio', 'Kindred']","['Kalista', 'Vi', 'Aurora', 'Sejuani', 'Nocturne']","['Skarner', 'Varus', 'Ashe', 'Nautilus', 'Pyke']"
LOLTMNT03_184820,15.01,LCP,Blue,Red,Blue,"['Miss Fortune', 'Sejuani', 'Ambessa', 'Rakan', 'Yone']","['Jax', 'Jinx', 'Braum', 'Zyra', 'Renekton']","['Vi', 'Kalista', 'Nocturne', 'Lillia', 'Xin Zhao']","['Skarner', 'Varus', 'Ashe', 'Azir', 'Aurora']"
LOLTMNT03_184865,15.01,LCP,Blue,Red,Blue,"['Varus', 'Jayce', 'Xin Zhao', 'Alistar', 'Aurora']","['Ezreal', 'Viego', 'Ornn', 'Nautilus', 'Sylas']","['Viktor', 'Ashe', 'Nocturne', 'Azir', 'Rell']","['Kalista', 'Skarner', 'Vi', 'Renata Glasc', 'Poppy']"
LOLTMNT03_186192,15.01,LCK,Blue,Red,Blue,"['Varus', 'Jayce', 'Lillia', 'Poppy', 'Sett']","['Corki', 'Sejuani', 'Ambessa', 'Leona', 'Miss Fortune']","['Kalista', 'Nocturne', ""K'Sante"", 'Ziggs', ""Kai'Sa""]","['Skarner', 'Vi', 'Nidalee', 'Renekton', 'Rell']"
LOLTMNT03_187100,15.01,LCK,Blue,Red,Red,"['Vi', 'Ashe', 'Gnar', 'Taliyah', 'Nautilus']","['Pantheon', 'Rumble', 'Ezreal', 'Elise', 'Zilean']","['LeBlanc', 'Nidalee', ""K'Sante"", 'Sylas', 'Rell']","['Kalista', 'Skarner', 'Yone', 'Braum', 'Ahri']"
LOLTMNT03_186260,15.01,LCK,Blue,Red,Red,"['Vi', 'Taliyah', 'Ambessa', 'Ezreal', 'Poppy']","['Jayce', 'Xin Zhao', 'Galio', 'Xayah', 'Rakan']","['Sejuani', 'Caitlyn', 'Aurora', 'Renata Glasc', 'Varus']","['Kalista', ""K'Sante"", 'Skarner', 'Leona', ""Kai'Sa""]"
11721-11721_game_1,15.01,LPL,Blue,Red,Blue,"[""K'Sante"", 'Orianna', 'Nocturne', 'Corki', 'Leona']","['Varus', 'Viktor', 'Jayce', 'Rakan', 'Rengar']","['Rumble', 'Akali', 'Udyr', 'Sejuani', 'Wukong']","['Skarner', 'Kalista', 'Vi', 'Ashe', 'Miss Fortune']"
LOLTMNT03_187132,15.01,LCK,Blue,Red,Red,"['Corki', 'Leona', 'Wukong', 'Ornn', 'Viktor']","['Rumble', 'Aurora', 'Caitlyn', 'Elise', 'Lee Sin']","['Sejuani', 'Varus', 'Kalista', 'Nocturne', 'Braum']","['Skarner', 'Yone', ""K'Sante"", 'Jax', 'Akali']"
11721-11721_game_2,15.01,LPL,Blue,Red,Red,"['Aurora', 'Wukong', 'Renekton', 'Ezreal', 'Braum']","['Vi', 'Miss Fortune', 'Gnar', 'Vladimir', 'Alistar']","['Kalista', 'Akali', 'Yone', 'Taliyah', 'Sylas']","['Skarner', 'Rumble', 'Ashe', ""Kai'Sa"", 'Poppy']"
LOLTMNT01_190147,15.01,LCP,Blue,Red,Blue,"['Corki', 'Nidalee', 'Jayce', 'Miss Fortune', 'Alistar']","['Ashe', 'Zyra', 'Leona', 'Yone', 'Ambessa']","[""K'Sante"", 'Viego', 'Skarner', 'Renekton', 'Tristana']","['Nocturne', 'Viktor', 'Vi', 'Ezreal', 'Braum']"
LOLTMNT06_96308,15.01,LFL2,Blue,Red,Blue,"['Corki', 'Maokai', 'Varus', 'Nidalee', 'Rell']","['Wukong', 'Aurora', 'Ashe', 'Jax', 'Leona']","[nan, 'Jayce', 'Orianna', ""K'Sante"", 'Alistar']","['Kalista', 'Ivern', 'Skarner', 'Garen', 'Ambessa']"
LOLTMNT01_190170,15.01,LCP,Blue,Red,Red,"['Vi', ""K'Sante"", 'Aurora', ""Kai'Sa"", 'Rakan']","['Orianna', 'Wukong', 'Ezreal', 'Malphite', 'Poppy']","['Nocturne', 'Varus', 'Viktor', 'Elise', 'Rell']","['Skarner', 'Viego', 'Kalista', 'Caitlyn', 'Xayah']"
11721-11721_game_3,15.01,LPL,Blue,Red,Red,"['Yone', 'Ziggs', 'Sejuani', 'Aatrox', 'Pyke']","['Ashe', 'Zyra', 'Rell', 'Smolder', 'Camille']","['Kalista', 'Akali', 'LeBlanc', 'Ambessa', 'Tristana']","['Rumble', 'Skarner', 'Udyr', 'Jax', 'Nautilus']"
LOLTMNT06_96309,15.01,LFL2,Blue,Red,Red,"['Corki', 'Skarner', 'Nautilus', 'Renekton', 'Annie']","['Rell', ""Kog'Maw"", 'Karthus', 'Jax', 'Smolder']","['Kayn', 'Aurora', 'Varus', 'Ambessa', ""K'Sante""]","['Viktor', 'Fiora', 'Ivern', 'Garen', 'Rumble']"
LOLTMNT06_96312,15.01,LFL2,Blue,Red,Red,"['Corki', 'Xin Zhao', 'Hwei', ""K'Sante"", 'Nautilus']","['Varus', 'Maokai', 'Orianna', 'Viego', 'Braum']","['Yone', 'Viktor', 'Wukong', 'Nocturne', 'Rell']","['Skarner', 'Aurora', 'Ambessa', 'Alistar', 'Renekton']"
LOLTMNT01_190206,15.01,LCP,Blue,Red,Blue,"['Rumble', 'Corki', 'Sejuani', 'Ezreal', 'Braum']","['Varus', 'Galio', 'Viego', 'Rell', 'Ahri']","['Nocturne', 'Yone', ""K'Sante"", 'Poppy', 'Neeko']","['Skarner', 'Kalista', 'Renata Glasc', 'Alistar', 'Ashe']"
LOLTMNT06_96315,15.01,LFL2,Blue,Red,Blue,"['Skarner', 'Varus', 'Rell', 'Hwei', 'Renekton']","['Galio', 'Nautilus', 'Senna', 'Diana', 'Gnar']","['Wukong', 'Vi', ""K'Sante"", 'Xin Zhao', 'Viego']","['Viktor', 'Corki', 'Jayce', 'Orianna', 'Aurora']"
LOLTMNT01_189225,15.01,LCP,Blue,Red,Red,"['Jayce', 'Vi', 'Akali', 'Caitlyn', 'Neeko']","['Miss Fortune', 'Viktor', 'Xin Zhao', 'Udyr', 'Nautilus']","['Kalista', 'Skarner', 'Ambessa', 'Gragas', 'Poppy']","['Nocturne', 'Ashe', ""K'Sante"", ""Kai'Sa"", 'Rakan']"
LOLTMNT06_96344,15.01,LEC,Blue,Red,Red,"['Viktor', 'Sejuani', ""K'Sante"", 'Zeri', 'Rell']","['Varus', 'Maokai', 'Orianna', 'Garen', 'Alistar']","['Kalista', 'Azir', 'Aurora', 'Renata Glasc', 'Wukong']","['Skarner', 'Vi', 'Corki', 'Ashe', 'Ezreal']"
LOLTMNT06_96348,15.01,LEC,Blue,Red,Blue,"['Corki', 'Ivern', 'Jax', 'Taliyah', 'Alistar']","['Renekton', 'Sejuani', 'Azir', 'Rell', 'Miss Fortune']","['Varus', ""K'Sante"", 'Maokai', 'Ashe', 'Blitzcrank']","['Skarner', 'Viktor', 'Elise', 'Leona', 'Kalista']"
LOLTMNT06_95363,15.01,LEC,Blue,Red,Blue,"['Viktor', 'Jax', 'Maokai', 'Rell', 'Ezreal']","['Jayce', 'Xin Zhao', 'Galio', 'Jinx', 'Braum']","['Kalista', 'Vi', 'Rumble', 'Ashe', 'Varus']","['Skarner', 'Corki', 'Gnar', 'Rakan', 'Poppy']"
LOLTMNT06_96368,15.01,LEC,Blue,Red,Blue,"['Skarner', 'Varus', 'Rell', 'Azir', ""K'Sante""]","['Miss Fortune', 'Ivern', 'Viktor', 'Alistar', 'Jax']","['Poppy', 'Ezreal', 'Aurora', 'Ornn', 'Gnar']","['Kalista', 'Zyra', 'Corki', 'Akali', 'Yone']"
LOLTMNT06_95385,15.01,LEC,Blue,Red,Blue,"['Viktor', 'Ezreal', 'Sejuani', 'Alistar', 'Jayce']","['Miss Fortune', 'Wukong', 'Akali', 'Rell', 'Gragas']","['Azir', 'Maokai', 'Kalista', 'Ambessa', 'Gnar']","['Skarner', 'Vi', 'Varus', 'Poppy', 'Braum']"
LOLTMNT03_187435,15.01,LCK,Blue,Red,Red,"['Vi', 'Rumble', 'Galio', 'Leona', ""Kai'Sa""]","['Jayce', 'Xin Zhao', 'Azir', 'Rakan', 'Xayah']","['Yone', 'Varus', ""K'Sante"", 'Poppy', 'Caitlyn']","['Skarner', 'Kalista', 'Ashe', 'Miss Fortune', 'Jinx']"
LOLTMNT03_187440,15.01,LCK,Blue,Red,Red,"['Yone', 'Ziggs', 'Ambessa', 'Alistar', 'Viego']","[""K'Sante"", 'Ashe', 'Akali', 'Rell', 'Lee Sin']","['Varus', 'Corki', 'Poppy', 'Wukong', 'Nocturne']","['Skarner', 'Kalista', 'Sejuani', 'Maokai', 'Zyra']"
LOLTMNT03_187470,15.01,LCK,Blue,Red,Red,"[""K'Sante"", 'Zyra', 'Corki', 'Alistar', 'Ezreal']","['Nidalee', 'Varus', 'Yone', 'Leona', 'Aurora']","['Jayce', 'Galio', 'Rumble', 'Jax', 'Renekton']","['Skarner', 'Vi', 'Kalista', 'LeBlanc', 'Rell']"
11722-11722_game_1,15.01,LPL,Blue,Red,Blue,"['Viktor', 'Xin Zhao', ""K'Sante"", 'Miss Fortune', 'Leona']","['Varus', 'Wukong', 'Akali', 'Maokai', 'Braum']","['Nocturne', 'Vi', 'Corki', 'Rakan', 'Rell']","['Skarner', 'Rumble', 'Kalista', 'Ashe', 'Poppy']"
LOLTMNT03_187471,15.01,LCK,Blue,Red,Red,"['Jayce', 'Wukong', 'Galio', 'Jinx', 'Tahm Kench']","['Xin Zhao', 'Ambessa', 'Sylas', 'Rell', 'Miss Fortune']","['Ashe', 'Azir', 'Rumble', 'Xayah', 'Lulu']","['Skarner', 'Vi', 'Kalista', 'Rakan', 'Poppy']"
11722-11722_game_2,15.01,LPL,Blue,Red,Blue,"['Jayce', 'Zyra', 'Jhin', 'Ambessa', 'Nautilus']","['Ashe', 'Vi', 'Rell', 'Taliyah', 'Karma']","['Kalista', 'Nocturne', 'Aurora', 'Gnar', 'Orianna']","['Rumble', 'Skarner', 'Corki', 'Poppy', 'Renekton']"
LOLTMNT01_190269,15.01,LCP,Blue,Red,Red,"['Skarner', 'Varus', 'Viktor', 'Ambessa', 'Alistar']","['Ashe', 'Aurora', 'Viego', 'Jax', 'Pyke']","['Nocturne', 'Zyra', ""K'Sante"", 'Rakan', 'Rell']","['Vi', 'Rumble', 'Jayce', 'Nautilus', 'Poppy']"
11722-11722_game_3,15.01,LPL,Blue,Red,Red,"['Nocturne', 'Aurora', 'Jinx', 'Lulu', 'Jax']","['Renekton', 'Viego', 'Ryze', 'Rakan', ""Kai'Sa""]","['Galio', 'Udyr', 'Corki', 'Nilah', 'Blitzcrank']","['Kalista', 'Skarner', 'Rumble', 'Thresh', 'Ornn']"
LOLTMNT06_96403,15.01,LFL2,Blue,Red,Red,"['Varus', 'Skarner', ""K'Sante"", 'Orianna', 'Rakan']","['Ezreal', 'Leona', 'Olaf', 'Lillia', 'Akali']","['Kayn', 'Rell', 'Smolder', 'Karthus', 'Wukong']","['Kalista', 'Ivern', 'Corki', 'Aurora', 'Viktor']"
LOLTMNT01_189281,15.01,LCP,Blue,Red,Blue,"['Nocturne', 'Jayce', 'Hwei', 'Poppy', 'Smolder']","[""K'Sante"", 'Galio', 'Kindred', 'Corki', 'Elise']","['Vi', 'Rumble', 'Caitlyn', 'Jinx', ""Kai'Sa""]","['Kalista', 'Zyra', 'Miss Fortune', 'Ezreal', 'Jhin']"
11722-11722_game_4,15.01,LPL,Blue,Red,Red,"['Corki', 'Pantheon', 'Azir', 'Gragas', 'Poppy']","['Ezreal', 'Lee Sin', 'Udyr', 'Alistar', 'Brand']","['Galio', 'Karthus', 'Sylas', 'Lillia', 'Blitzcrank']","['Kalista', 'Skarner', 'Rumble', 'Gnar', 'Neeko']"
LOLTMNT06_95400,15.01,LFL2,Blue,Red,Blue,"['Ashe', 'Rumble', 'Rell', 'Jarvan IV', 'Akali']","['Orianna', 'Nocturne', 'Ornn', 'Miss Fortune', 'Poppy']","['Fiora', ""K'Sante"", 'Kalista', 'Alistar', 'Ezreal']","['Skarner', 'Varus', 'Corki', 'Viktor', 'Galio']"
LOLTMNT06_95402,15.01,LFL2,Blue,Red,Blue,"['Varus', 'Lee Sin', ""K'Sante"", 'Ahri', 'Rell']","['Kalista', 'Wukong', 'Viktor', 'Renekton', 'Alistar']","['Ivern', 'Maokai', 'Corki', 'Poppy', 'Renata Glasc']","['Skarner', 'Vi', 'Aurora', 'Akali', 'Orianna']"
LOLTMNT01_189290,15.01,LCP,Blue,Red,Red,"['Sejuani', 'Miss Fortune', 'Ambessa', 'Poppy', 'Azir']","['Zyra', 'Yone', 'Jax', 'Leona', 'Ezreal']","['Jayce', 'Vi', 'Skarner', 'Xayah', 'Varus']","[""K'Sante"", 'Rumble', 'Ashe', 'Akali', 'Viktor']"
LOLTMNT06_95404,15.01,LFL2,Blue,Red,Blue,"['Aurora', 'Maokai', 'Aphelios', 'Alistar', 'Sylas']","['Jayce', 'Sejuani', 'Varus', 'Rell', 'Galio']","['Wukong', 'Viktor', 'Corki', 'Ahri', 'Akali']","[""K'Sante"", 'Hwei', 'Skarner', 'Ambessa', 'Aatrox']"
LOLTMNT01_189291,15.01,LCP,Blue,Red,Red,"['Ashe', 'Wukong', 'Braum', 'Renekton', 'Sylas']","['Xin Zhao', 'Corki', 'Rakan', 'Gragas', 'Galio']","['Jayce', 'Vi', 'Viktor', 'Taliyah', 'Aurora']","[""K'Sante"", 'Rumble', 'Skarner', 'Ahri', 'Orianna']"
LOLTMNT06_96430,15.01,LEC,Blue,Red,Blue,"['Viktor', 'Maokai', 'Ezreal', 'Jax', 'Leona']","['Varus', 'Galio', 'Xin Zhao', 'Jayce', 'Rell']","['Rumble', 'Aurora', 'Vi', 'Ambessa', 'Renata Glasc']","['Skarner', 'Corki', 'Kalista', ""K'Sante"", 'Braum']"
LOLTMNT06_95435,15.01,LEC,Blue,Red,Red,"['Corki', 'Sejuani', 'Azir', 'Renekton', 'Leona']","['Rumble', 'Vi', 'Yone', ""Kai'Sa"", 'Rell']","['Varus', 'Jax', 'Ezreal', 'Ziggs', 'Caitlyn']","['Viktor', 'Skarner', 'Kalista', ""K'Sante"", 'Poppy']"
LOLTMNT06_95446,15.01,LEC,Blue,Red,Red,"['Kalista', 'Renata Glasc', ""K'Sante"", 'Xin Zhao', 'Ahri']","['Corki', 'Maokai', 'Varus', 'Rumble', 'Rell']","['Ezreal', 'Caitlyn', 'Vi', 'Pyke', 'Seraphine']","['Azir', 'Skarner', 'Viktor', 'Orianna', 'Sylas']"
LOLTMNT06_96459,15.01,LEC,Blue,Red,Red,"['Vi', 'Kalista', 'Renata Glasc', 'Ambessa', 'Sylas']","[""K'Sante"", 'Varus', 'Sejuani', 'Seraphine', 'Orianna']","['Zyra', 'Maokai', 'Gnar', 'Cassiopeia', 'Neeko']","['Skarner', 'Corki', 'Viktor', 'Aurora', 'Gragas']"
LOLTMNT06_96473,15.01,LEC,Blue,Red,Blue,"['Skarner', 'Ezreal', 'Rell', 'Rumble', 'Yone']","['Ivern', 'Azir', 'Corki', 'Leona', 'Ambessa']","['Maokai', 'Elise', 'Kalista', 'Alistar', 'Jax']","['Viktor', ""K'Sante"", 'Poppy', 'Taliyah', 'Orianna']"
LOLTMNT03_186856,15.01,LCKC,Blue,Red,Blue,"['Viktor', 'Ambessa', 'Sejuani', 'Corki', 'Rell']","[""K'Sante"", 'Varus', 'Galio', 'Xin Zhao', 'Rakan']","['Poppy', 'Pantheon', 'Skarner', 'Kindred', 'Wukong']","['Azir', 'Ashe', 'Kalista', 'Elise', 'Yone']"
LOLTMNT03_186861,15.01,LCKC,Blue,Red,Red,"['Ashe', 'Jayce', 'Leona', 'Zyra', 'Yone']","['Rumble', 'Pantheon', 'Orianna', 'Jhin', 'Alistar']","['Kalista', 'Caitlyn', 'Aurora', 'Miss Fortune', 'Ezreal']","['Nocturne', 'Skarner', 'Azir', 'Viego', 'Hwei']"
11723-11723_game_1,15.01,LPL,Blue,Red,Blue,"[""K'Sante"", 'Leona', 'Nidalee', 'Ziggs', 'Jayce']","['Rumble', 'Varus', 'Rell', 'Xin Zhao', 'Aurora']","['Corki', 'Ashe', 'Vi', 'Nocturne', 'Wukong']","['Skarner', 'Kalista', 'Viktor', 'Ezreal', 'Miss Fortune']"
LOLTMNT03_186902,15.01,LCKC,Blue,Red,Red,"['Rumble', 'Wukong', 'Yone', ""Kai'Sa"", 'Taric']","[""K'Sante"", 'Vi', 'Akali', 'Ashe', 'Braum']","['Zyra', 'Poppy', 'Varus', 'Rakan', 'Ezreal']","['Skarner', 'Kalista', 'Nocturne', 'Leona', 'Renata Glasc']"
11723-11723_game_2,15.01,LPL,Blue,Red,Red,"['Yone', 'Lillia', 'Renekton', 'Rakan', 'Xayah']","['Ambessa', 'Zyra', 'Maokai', 'Jinx', 'Nautilus']","['Corki', 'Ashe', 'Akali', 'Caitlyn', 'Ezreal']","['Skarner', 'Kalista', 'Viktor', 'Miss Fortune', 'Jhin']"
LOLTMNT03_186913,15.01,LCKC,Blue,Red,Red,"['Kalista', 'Renata Glasc', 'Renekton', 'Lee Sin', 'LeBlanc']","['Varus', 'Taliyah', 'Xin Zhao', 'Gragas', 'Elise']","['Viktor', 'Sejuani', 'Poppy', 'Jax', 'Gnar']","['Skarner', 'Zyra', 'Nocturne', 'Azir', 'Viego']"
11723-11723_game_3,15.01,LPL,Blue,Red,Red,"['Vi', 'Jax', ""Kai'Sa"", 'Tryndamere', 'Elise']","['Ezreal', 'Wukong', 'Viktor', 'Ornn', 'Galio']","['Poppy', 'Corki', 'Orianna', 'Udyr', 'Malphite']","['Skarner', 'Kalista', 'Ashe', 'Akali', 'Sylas']"
LOLTMNT03_186938,15.01,LCKC,Blue,Red,Blue,"['Leona', 'Jhin', 'Aurora', 'Nocturne', 'Ambessa']","['Ezreal', 'Azir', 'Viego', 'Maokai', 'Alistar']","['Poppy', 'Sejuani', 'Jayce', 'Jax', 'Irelia']","['Skarner', 'Galio', 'Zyra', 'Jinx', 'Caitlyn']"
LOLTMNT03_186971,15.01,LCKC,Blue,Red,Blue,"[""K'Sante"", 'Wukong', 'Varus', 'Ahri', 'Nautilus']","['Ambessa', 'Vi', 'Aurora', 'Miss Fortune', 'Rell']","['Poppy', 'Rumble', 'Xin Zhao', 'Corki', 'Ezreal']","['Skarner', 'Kalista', 'Jayce', 'Renata Glasc', 'Orianna']"
LOLTMNT03_187887,15.01,LCKC,Blue,Red,Blue,"['Ashe', 'Zyra', 'Yone', 'Renekton', 'Braum']","['Viktor', 'Ezreal', 'Jax', 'Sion', 'Rakan']","['Nocturne', 'Rumble', 'Sejuani', 'Viego', 'Xin Zhao']","['Skarner', 'Kalista', 'Jayce', 'Udyr', 'Leona']"
LOLTMNT03_188043,15.01,LCKC,Blue,Red,Blue,"['Jayce', 'Kindred', 'Galio', 'Aphelios', 'Lulu']","['Orianna', 'Xin Zhao', 'Rumble', 'Jinx', 'Pyke']","['Poppy', 'Leona', 'Corki', 'Caitlyn', 'Jhin']","['Skarner', 'Kalista', 'Sejuani', 'Renata Glasc', 'Ziggs']"
LOLTMNT06_95500,15.01,LEC,Blue,Red,Blue,"['Corki', 'Maokai', ""K'Sante"", 'Rell', 'Hwei']","['Kalista', 'Sejuani', 'Olaf', 'Cassiopeia', 'Leona']","['Garen', 'Azir', 'Orianna', 'Renata Glasc', 'Alistar']","['Skarner', 'Viktor', 'Varus', 'Ezreal', 'Jinx']"
LOLTMNT06_96516,15.01,LEC,Blue,Red,Red,"['Viktor', 'Ivern', 'Corki', 'Leona', 'Renekton']","['Maokai', 'Varus', 'Rell', 'Hwei', 'Jayce']","['Aurora', 'Kalista', 'Poppy', 'Yone', 'Azir']","['Skarner', ""K'Sante"", 'Vi', 'Alistar', 'Jax']"
LOLTMNT06_96529,15.01,LEC,Blue,Red,Blue,"['Corki', 'Zyra', ""K'Sante"", 'Rell', 'Yone']","['Vi', 'Ezreal', 'Rakan', 'Ambessa', 'Ahri']","['Elise', 'Kalista', 'Viktor', 'Gnar', 'Jax']","['Azir', 'Skarner', 'Maokai', 'Nautilus', 'Varus']"
LOLTMNT06_95531,15.01,LEC,Blue,Red,Blue,"['Viktor', 'Draven', 'Xin Zhao', 'Rell', 'Poppy']","['Corki', 'Nidalee', 'Yone', ""K'Sante"", 'Leona']","['Rumble', 'Vi', 'Varus', 'Renekton', 'Braum']","['Skarner', 'Kalista', 'Maokai', 'Gnar', 'Nautilus']"
LOLTMNT06_96548,15.01,LEC,Blue,Red,Blue,"['Corki', 'Sejuani', ""K'Sante"", 'Yone', 'Poppy']","['Varus', 'Vi', 'Ambessa', 'Taliyah', 'Renata Glasc']","['Kalista', 'Rumble', 'Maokai', 'Aurora', 'Ahri']","['Skarner', 'Viktor', 'Jax', 'Ziggs', 'Sylas']"
LOLTMNT03_189101,15.01,LCKC,Blue,Red,Blue,"['Viktor', 'Xin Zhao', 'Ambessa', 'Miss Fortune', 'Rell']","[""K'Sante"", 'Viego', 'Azir', 'Ezreal', 'Braum']","['Rumble', 'Varus', 'Zyra', 'Leona', 'Poppy']","['Skarner', 'Kalista', 'Ashe', ""Kai'Sa"", 'Caitlyn']"
LOLTMNT03_188256,15.01,LCKC,Blue,Red,Red,"['Caitlyn', 'Kindred', 'Galio', 'Jax', 'Renata Glasc']","['Vi', 'Aurora', 'Jhin', 'Poppy', 'Bard']","['Varus', 'Skarner', 'Ashe', 'Leona', 'Nautilus']","['Rumble', 'Kalista', 'Jayce', 'Elise', 'Gnar']"
11724-11724_game_1,15.01,LPL,Blue,Red,Blue,"[""K'Sante"", 'Wukong', 'Varus', 'Taliyah', 'Rakan']","['Ashe', 'Poppy', 'Braum', 'Vi', 'Ahri']","['Rumble', 'Aurora', 'Kalista', 'Zyra', 'Jayce']","['Skarner', 'Viktor', 'Corki', 'Neeko', 'Renata Glasc']"
11724-11724_game_2,15.01,LPL,Blue,Red,Blue,"['Leona', 'Xin Zhao', 'Ezreal', 'Aurora', 'Ornn']","['Jayce', 'Miss Fortune', 'Lee Sin', 'Elise', 'Vladimir']","['Viktor', 'Corki', 'Nocturne', 'Rell', 'Alistar']","['Kalista', 'Rumble', 'Skarner', 'Ambessa', 'Gragas']"
